,PID,Order,area,price,MS.SubClass,MS.Zoning,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,Longitude,Latitude,AgeofHouse
1487,535475010,688,1806,144750,60,RL,7570,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,993,813,0,0.0,0.0,1,1,4,1,TA,8,Typ,0,Not Present,Attchd,1964.0,Unf,2.0,483.0,TA,TA,Y,0,55,0,0,0,0,Not Present,Not Present,Not Present,0,3,2009,WD ,Normal,"-93,604987","42,037049",45
1488,535475020,1281,1796,140000,60,RL,7056,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400.0,Unf,0.0,380.0,780.0,GasA,TA,Y,SBrkr,983,813,0,1.0,0.0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963.0,RFn,2.0,483.0,TA,TA,Y,0,50,0,0,0,0,Not Present,Not Present,Not Present,0,10,2008,WD ,Normal,"-93,604986","42,036973",45
1489,535476110,689,941,145000,90,RL,8604,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,0.0,0.0,941.0,GasA,Gd,Y,SBrkr,941,0,0,1.0,0.0,1,0,2,1,Gd,4,Typ,0,Not Present,Attchd,1978.0,Unf,2.0,564.0,TA,TA,Y,0,40,0,0,0,0,Not Present,Not Present,Not Present,0,11,2009,WD ,Normal,"-93,604047","42,038948",31
1490,535476240,690,1045,127000,20,RL,7936,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,TA,Y,SBrkr,1045,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,4,2009,WD ,Normal,"-93,603879","42,038257",46
1491,535476350,168,1395,192000,20,RL,9760,Pave,Not Present,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1.0,0.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,0,Not Present,Not Present,Not Present,0,5,2010,WD ,Normal,"-93,604835","42,036873",26
1492,535476360,1970,1851,187000,60,RL,9760,Pave,Not Present,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340.0,TA,TA,CBlock,TA,TA,Gd,BLQ,536.0,Rec,117.0,169.0,822.0,GasA,Gd,Y,SBrkr,1020,831,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,1964.0,RFn,2.0,440.0,TA,TA,Y,239,42,0,0,0,0,Not Present,MnWw,Not Present,0,7,2007,WD ,Normal,"-93,604836","42,036949",14
1493,535476370,1282,1611,167900,60,RL,9760,Pave,Not Present,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674.0,LwQ,106.0,0.0,780.0,GasA,TA,Y,SBrkr,798,813,0,1.0,0.0,1,1,4,1,TA,7,Typ,0,Not Present,Attchd,1964.0,RFn,2.0,442.0,TA,TA,Y,328,128,0,0,189,0,Not Present,Not Present,Not Present,0,6,2008,WD ,Normal,"-93,604837","42,037025",44
1494,535477020,169,1839,155000,60,RL,7700,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051,788,0,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2.0,442.0,TA,TA,Y,0,124,216,0,0,0,Not Present,Not Present,Not Present,0,6,2010,WD ,Normal,"-93,603705","42,037093",44
1495,535477060,2631,1348,155000,60,RL,7590,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,512.0,Unf,0.0,148.0,660.0,GasA,TA,Y,SBrkr,660,688,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966.0,RFn,2.0,453.0,TA,TA,Y,188,108,0,0,0,0,Not Present,Not Present,Not Present,0,7,2006,WD ,Normal,"-93,603704","42,036792",40
1496,535477090,1283,1117,136870,20,RL,7590,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1117,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Attchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,5,2008,COD,Normal,"-93,603702","42,035724",45
1497,535477130,1971,1812,169500,60,RL,7590,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,No,ALQ,540.0,Unf,0.0,324.0,864.0,GasA,TA,Y,SBrkr,876,936,0,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,0,168,0,0,0,0,Not Present,Not Present,Not Present,0,7,2007,WD ,Normal,"-93,603701","42,035423",45
1498,535477150,691,894,109500,20,RL,6600,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Gd,N,SBrkr,894,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1962.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,8,2009,WD ,Normal,"-93,603701","42,035287",47
1499,535477180,1972,864,125500,20,RL,6600,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,110.0,BLQ,442.0,312.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1962.0,Unf,1.0,294.0,TA,TA,Y,58,0,0,0,0,0,Not Present,Not Present,Not Present,0,12,2007,WD ,Normal,"-93,603703","42,0346",45
1500,535478010,2632,999,134500,85,RL,10205,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,TA,Y,SBrkr,999,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150,72,0,0,0,0,Not Present,Not Present,Not Present,0,5,2006,WD ,Normal,"-93,605839","42,03548",44
1501,535478040,1973,936,130000,85,RL,6760,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,734.0,Unf,0.0,162.0,896.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1962.0,RFn,1.0,288.0,TA,TA,Y,24,90,160,0,0,0,Not Present,Not Present,Not Present,0,10,2007,WD ,Normal,"-93,604562","42,035034",45
1502,535478070,2633,1045,120000,20,RL,7400,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,Gd,Y,SBrkr,1045,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Detchd,1962.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,3,2006,WD ,Normal,"-93,604687","42,034618",44
1503,535478090,2634,864,105000,20,RL,7000,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,Not Present,Attchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,Not Present,GdWo,Not Present,0,2,2006,WD ,Normal,"-93,604568","42,034753",44
1504,535478110,2635,1025,124000,190,RL,7000,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,Y,SBrkr,1025,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Not Present,Not Present,Not Present,0.0,0.0,Not Present,Not Present,Y,96,80,0,0,0,0,Not Present,Not Present,Not Present,0,3,2006,WD ,Normal,"-93,6050674","42,0345614",44
1505,902100010,1974,960,103000,30,RM,6978,Pave,Not Present,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,850.0,850.0,GasA,TA,Y,SBrkr,960,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1981.0,RFn,2.0,576.0,TA,TA,Y,0,0,116,0,0,0,Not Present,Not Present,Not Present,0,4,2007,WD ,Normal,"-93,618969","42,034403",27
1506,902100020,1284,1133,143000,20,RM,9836,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,96.0,Unf,0.0,96.0,192.0,GasA,Gd,N,SBrkr,1133,0,0,1.0,0.0,1,0,3,1,TA,7,Typ,0,Not Present,Detchd,2008.0,Unf,1.0,308.0,TA,TA,Y,0,175,0,0,0,0,Not Present,Not Present,Not Present,0,12,2008,WD ,Abnorml,"-93,6195726","42,0342174",0
1507,902100030,1285,764,73000,30,RM,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Gd,N,FuseP,764,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Not Present,Detchd,1965.0,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,6,2008,WD ,Normal,"-93,619415","42,034128",4
1508,902100110,2636,2014,169000,70,RM,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,Y,FuseA,1007,1007,0,0.0,0.0,2,0,5,1,TA,8,Typ,0,Not Present,Detchd,1900.0,Unf,2.0,624.0,TA,TA,Y,0,72,167,0,0,0,Not Present,Not Present,Not Present,0,6,2006,WD ,Normal,"-93,618539","42,033267",1
1509,902100130,2637,1328,107000,70,RM,9906,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,N,SBrkr,810,518,0,0.0,0.0,1,0,3,1,TA,8,Typ,0,Not Present,Detchd,1940.0,Unf,1.0,210.0,TA,TA,Y,0,172,60,0,0,0,Not Present,Not Present,Not Present,0,9,2006,WD ,Family,"-93,6195519","42,0334994",56
1510,902101010,692,1224,115000,50,RM,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,350.0,818.0,GasA,TA,Y,SBrkr,818,406,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Detchd,1926.0,Unf,1.0,210.0,TA,TA,N,0,0,116,0,0,0,Not Present,Not Present,Not Present,0,12,2009,WD ,Normal,"-93,6179738","42,0342224",5
1511,902101050,2638,1668,135000,50,RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,0.0,936.0,1212.0,GasA,Gd,Y,FuseA,1226,442,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,0,140,0,0,0,Not Present,Not Present,Not Present,0,5,2006,WD ,Normal,"-93,617164","42,033385",56
1512,902102060,1286,1539,157500,70,RM,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,Gd,Y,SBrkr,958,581,0,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2.0,686.0,Gd,TA,P,70,78,68,0,0,0,Not Present,Not Present,Not Present,0,6,2008,WD ,Normal,"-93,615582","42,033379",6
1513,902102080,693,1230,110000,50,RM,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,Not Present,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74,0,128,0,0,0,Not Present,MnPrv,Not Present,0,5,2009,WD ,Normal,"-93,615583","42,033273",28
1514,902102100,170,1844,80400,50,RM,4800,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,0.0,661.0,709.0,GasA,TA,Y,SBrkr,1157,687,0,1.0,0.0,1,0,3,1,TA,9,Min2,2,Gd,Basment,1900.0,Unf,1.0,240.0,TA,TA,Y,84,0,0,0,0,0,Not Present,Not Present,Not Present,0,1,2010,COD,Abnorml,"-93,617014","42,033313",56
1515,902103090,2639,1657,111500,50,RM,5520,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,GasA,TA,N,SBrkr,1147,510,0,0.0,0.0,1,0,4,1,Fa,9,Typ,1,TA,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,N,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,7,2006,WD ,Normal,"-93,61852","42,032144",26
1516,902103100,694,1378,128900,50,RM,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,861,517,0,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Not Present,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,P,54,0,40,0,0,0,Not Present,Not Present,Not Present,0,6,2009,WD ,Normal,"-93,619013","42,0320748",11
1517,902103120,695,1944,103500,90,RM,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633.0,Unf,0.0,339.0,972.0,GasA,Gd,N,FuseA,972,972,0,1.0,0.0,2,0,4,2,TA,12,Typ,0,Not Present,Detchd,1920.0,Unf,2.0,324.0,Fa,TA,N,0,28,169,0,0,0,Not Present,Not Present,Not Present,0,6,2009,WD ,Normal,"-93,6195025","42,0323259",59
1518,902103170,696,1131,66500,50,RM,5720,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,455,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,Not Present,Detchd,1941.0,Unf,1.0,200.0,TA,TA,Y,26,0,0,0,0,0,Not Present,Not Present,Not Present,0,8,2009,WD ,Abnorml,"-93,62026","42,032396",59
1519,902104020,2640,1416,156500,50,RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,940,476,0,0.0,1.0,1,0,3,1,Gd,7,Typ,0,Not Present,Detchd,1956.0,Unf,2.0,400.0,TA,TA,Y,0,24,0,0,0,0,Not Present,Not Present,Not Present,0,6,2006,WD ,Normal,"-93,617139","42,032346",2
1520,902104060,171,1140,96500,50,RM,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,792,348,0,0.0,0.0,1,0,3,1,TA,7,Min2,0,Not Present,Not Present,Not Present,Not Present,0.0,0.0,Not Present,Not Present,N,0,160,0,0,0,0,Not Present,Not Present,Not Present,0,6,2010,WD ,Normal,"-93,617135","42,032134",6
1521,902105010,1288,1360,111000,70,RM,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Fa,N,SBrkr,680,680,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,Not Present,Attchd,1910.0,Unf,1.0,330.0,Fa,TA,Y,192,50,0,0,0,0,Not Present,Not Present,Not Present,0,1,2008,WD ,Normal,"-93,61648","42,0330566",5
1522,902105020,1289,2792,256000,50,RM,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,0.0,1017.0,1510.0,GasW,Ex,Y,SBrkr,1584,1208,0,0.0,0.0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2.0,520.0,Fa,TA,Y,0,547,0,0,480,0,Not Present,MnPrv,Shed,1150,6,2008,WD ,Normal,"-93,615596","42,032392",58
1523,902105050,697,1306,130000,50,RM,15660,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,240.0,240.0,GasA,TA,Y,SBrkr,810,496,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Not Present,Detchd,1959.0,Unf,2.0,472.0,Fa,TA,N,0,0,0,0,0,0,Not Present,MnPrv,Not Present,0,7,2009,WD ,Normal,"-93,615598","42,032202",6
1524,902105060,698,1464,129000,70,RM,9900,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Ex,Y,SBrkr,764,700,0,0.0,0.0,2,0,3,1,TA,7,Typ,0,Not Present,Not Present,Not Present,Not Present,0.0,0.0,Not Present,Not Present,N,0,0,176,0,0,0,Not Present,Not Present,Not Present,0,3,2009,WD ,Normal,"-93,615599","42,032108",7
1525,902105110,1975,1432,132000,70,RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,264.0,264.0,GasA,Ex,Y,SBrkr,768,664,0,0.0,0.0,2,0,2,1,TA,7,Typ,0,Not Present,Detchd,1910.0,Unf,2.0,360.0,TA,Gd,Y,270,0,112,0,0,0,Not Present,GdPrv,Not Present,0,5,2007,WD ,Abnorml,"-93,616988","42,032254",5
1526,902105130,1290,672,64000,30,RM,4800,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,TA,Y,SBrkr,672,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Not Present,Detchd,1950.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,0,Not Present,MnPrv,Not Present,0,8,2008,WD ,Normal,"-93,616991","42,032419",58
1527,902106010,699,1558,150000,70,RM,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,0.0,269.0,690.0,GasA,TA,Y,FuseA,868,690,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0,36,0,0,182,0,Not Present,MnPrv,Not Present,0,10,2009,WD ,Normal,"-93,6195361","42,0319053",59
1528,902106040,2641,1641,178000,70,RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16.0,Unf,0.0,712.0,728.0,GasA,Ex,Y,SBrkr,832,809,0,0.0,1.0,1,1,3,1,Ex,6,Typ,1,Gd,Detchd,1925.0,Unf,2.0,546.0,Fa,TA,Y,0,0,234,0,0,0,Not Present,Not Present,Not Present,0,8,2006,WD ,Normal,"-93,618489","42,03139",16
1529,902106060,700,2372,107500,70,RM,6600,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,TA,N,SBrkr,1378,994,0,0.0,0.0,2,0,4,2,TA,11,Min2,0,Not Present,Attchd,1985.0,RFn,1.0,432.0,TA,TA,Y,0,287,0,0,0,0,Not Present,Not Present,Not Present,0,12,2009,WD ,Normal,"-93,618486","42,031305",44
